Data,À vista R$,À vista US$
2023-10-09,7.21,1.4
2023-10-10,7.22,1.43
2023-10-11,7.22,1.43
2023-10-13,7.23,1.42
2023-10-16,7.23,1.43
2023-10-17,7.23,1.44
2023-10-18,7.23,1.43
2023-10-19,7.33,1.45
2023-10-20,7.3,1.45
2023-10-23,7.3,1.45
2023-10-24,7.29,1.46
2023-10-25,7.14,1.43
2023-10-26,7.11,1.42
2023-10-27,7.14,1.42
2023-10-30,7.14,1.42
2023-10-31,7.32,1.45
2023-11-01,7.34,1.48
2023-11-03,7.35,1.5
2023-11-06,7.31,1.49
2023-11-07,7.31,1.5
2023-11-08,7.33,1.49
2023-11-09,7.46,1.51
2023-11-10,7.41,1.51
2023-11-13,7.41,1.51
2023-11-14,7.42,1.53
2023-11-16,7.43,1.53
2023-11-17,7.37,1.5
2023-11-20,7.37,1.52
2023-11-21,7.39,1.51
2023-11-22,7.38,1.51
2023-11-23,7.38,1.5
2023-11-24,7.41,1.51
2023-11-27,7.39,1.51
2023-11-28,7.4,1.52
2023-11-29,7.41,1.52
2023-11-30,7.46,1.52
2023-12-01,7.44,1.53
2023-12-04,7.44,1.5
2023-12-05,7.43,1.51
2023-12-06,7.43,1.51
2023-12-07,7.43,1.51
2023-12-08,7.43,1.51
2023-12-11,7.43,1.51
2023-12-12,7.45,1.5
2023-12-13,7.45,1.51
2023-12-14,7.45,1.52
2023-12-15,7.22,1.46
2023-12-18,7.29,1.49
2023-12-19,7.45,1.53
2023-12-20,7.43,1.52
2023-12-21,7.43,1.52
2023-12-22,7.42,1.53
2023-12-26,7.42,1.54
2023-12-27,7.42,1.54
2023-12-28,7.42,1.53
2024-01-02,7.44,1.51
2024-01-03,7.44,1.51
2024-01-04,7.38,1.5
2024-01-05,7.34,1.51
2024-01-08,7.34,1.51
2024-01-09,7.34,1.5
2024-01-10,7.28,1.49
2024-01-11,7.28,1.49
2024-01-12,7.25,1.49
2024-01-15,7.29,1.5
2024-01-16,7.27,1.47
2024-01-17,7.32,1.49
2024-01-18,7.32,1.48
2024-01-19,7.36,1.49
2024-01-22,7.36,1.47
2024-01-23,7.36,1.49
2024-01-24,7.25,1.47
2024-01-25,7.26,1.48
2024-01-26,7.28,1.48
2024-01-29,7.28,1.47
2024-01-30,7.28,1.47
2024-01-31,7.3,1.48
2024-02-01,7.3,1.49
2024-02-02,7.3,1.47
2024-02-05,7.32,1.47
2024-02-06,7.33,1.48
2024-02-07,7.39,1.49
2024-02-08,7.39,1.48
2024-02-09,7.4,1.49
2024-02-14,7.4,1.49
2024-02-15,7.4,1.49
2024-02-16,7.4,1.49
2024-02-19,7.42,1.5
2024-02-20,7.4,1.5
2024-02-21,7.4,1.5
2024-02-22,7.36,1.49
2024-02-23,7.34,1.47
2024-02-26,7.34,1.47
2024-02-27,7.3,1.48
2024-02-28,7.26,1.46
2024-02-29,7.26,1.46
2024-03-01,7.28,1.47
2024-03-04,7.28,1.47
2024-03-05,7.28,1.47
2024-03-06,7.27,1.47
2024-03-07,7.34,1.49
2024-03-08,7.33,1.47
2024-03-11,7.33,1.47
2024-03-12,7.33,1.47
2024-03-13,7.33,1.47
2024-03-14,7.31,1.46
2024-03-15,7.3,1.46
2024-03-18,7.3,1.45
2024-03-19,7.29,1.45
2024-03-20,7.28,1.46
2024-03-21,7.28,1.46
2024-03-22,7.28,1.46
2024-03-25,7.28,1.46
2024-03-26,7.28,1.46
2024-03-27,7.19,1.44
2024-03-28,7.19,1.44
2024-04-01,7.21,1.42
2024-04-02,7.21,1.43
2024-04-03,7.17,1.42
2024-04-04,7.17,1.42
2024-04-05,7.17,1.42
2024-04-08,7.24,1.44
2024-04-09,7.24,1.45
2024-04-10,7.24,1.43
2024-04-11,7.24,1.42
2024-04-12,7.24,1.41
2024-04-15,7.23,1.39
2024-04-16,7.23,1.37
2024-04-17,7.19,1.37
2024-04-18,7.19,1.37
2024-04-19,7.16,1.38
2024-04-22,7.14,1.38
2024-04-23,7.14,1.39
2024-04-24,7.07,1.37
2024-04-25,7.07,1.37
2024-04-26,7.1,1.39
2024-04-29,7.1,1.39
2024-04-30,7.13,1.37
2024-05-02,7.13,1.39
2024-05-03,7.11,1.4
2024-05-06,7.14,1.41
2024-05-07,7.14,1.41
2024-05-08,7.14,1.4
2024-05-09,7.15,1.39
2024-05-10,7.18,1.39
2024-05-13,7.18,1.39
2024-05-14,7.18,1.4
2024-05-15,7.14,1.39
2024-05-16,7.14,1.39
2024-05-17,7.13,1.4
2024-05-20,7.12,1.39
2024-05-21,7.12,1.39
2024-05-22,7.02,1.36
2024-05-23,7.02,1.36
2024-05-24,7.02,1.36
2024-05-27,7.02,1.36
2024-05-28,7.01,1.36
2024-05-29,7.01,1.35
2024-05-31,7.02,1.34
2024-06-03,7.04,1.35
2024-06-04,7.05,1.33
2024-06-05,7.11,1.34
2024-06-06,7.11,1.35
2024-06-07,7.11,1.34
2024-06-10,7.12,1.33
2024-06-11,7.11,1.33
2024-06-12,7.15,1.32
2024-06-13,7.16,1.33
2024-06-14,7.11,1.32
2024-06-17,7.17,1.32
2024-06-18,7.15,1.32
2024-06-19,7.15,1.31
2024-06-20,7.13,1.32
2024-06-21,7.09,1.3
2024-06-24,7.09,1.31
2024-06-25,7.09,1.3
2024-06-26,7.05,1.28
2024-06-27,7.05,1.28
2024-06-28,7.03,1.26
2024-07-01,7.01,1.24
2024-07-02,7.07,1.25
2024-07-03,7.03,1.26
2024-07-04,7.03,1.28
2024-07-05,7.03,1.29
2024-07-08,7.03,1.28
2024-07-09,7.03,1.3
2024-07-10,7.09,1.31
2024-07-11,7.09,1.3
2024-07-12,7.05,1.3
2024-07-15,7.05,1.29
2024-07-16,7.05,1.3
2024-07-17,7.13,1.3
2024-07-18,7.13,1.28
2024-07-19,7.1,1.27
2024-07-22,7.11,1.28
2024-07-23,7.11,1.27
2024-07-24,7.03,1.24
2024-07-25,7.03,1.25
2024-07-26,7.03,1.24
2024-07-29,7.01,1.25
2024-07-30,7.01,1.25
2024-07-31,7.02,1.24
2024-08-01,7.02,1.22
2024-08-02,7.05,1.23
2024-08-05,7.06,1.23
2024-08-06,7.09,1.25
2024-08-07,7.11,1.26
2024-08-08,7.11,1.28
2024-08-09,7.12,1.29
2024-08-12,7.12,1.29
2024-08-13,7.14,1.31
2024-08-14,7.21,1.32
2024-08-15,7.21,1.32
2024-08-16,7.2,1.32
2024-08-19,7.2,1.33
2024-08-20,7.2,1.32
2024-08-21,7.17,1.31
2024-08-22,7.17,1.28
2024-08-23,7.37,1.35
2024-08-26,7.41,1.35
2024-08-27,7.4,1.35
2024-08-28,7.15,1.29
2024-08-29,7.15,1.27
2024-08-30,7.1,1.26
2024-09-02,7.1,1.27
2024-09-03,7.1,1.26
2024-09-04,7.24,1.28
2024-09-05,7.28,1.3
2024-09-06,7.26,1.3
2024-09-09,7.26,1.3
2024-09-10,7.28,1.29
2024-09-11,7.31,1.29
2024-09-12,7.31,1.3
2024-09-13,7.32,1.32
2024-09-16,7.35,1.33
2024-09-17,7.35,1.34
2024-09-18,7.33,1.35
2024-09-19,7.33,1.35
2024-09-20,7.34,1.33
2024-09-23,7.34,1.33
2024-09-24,7.34,1.34
2024-09-25,7.34,1.34
2024-09-26,7.34,1.35
2024-09-27,7.38,1.36
2024-09-30,7.38,1.35
2024-10-01,7.38,1.35
2024-10-02,7.41,1.36
2024-10-03,7.41,1.35
2024-10-04,7.41,1.36
2024-10-07,7.35,1.34
2024-10-08,7.37,1.33
2024-10-09,7.44,1.33
2024-10-10,7.44,1.33
2024-10-11,7.44,1.32
2024-10-14,7.49,1.34
2024-10-15,7.49,1.32
2024-10-16,7.51,1.33
2024-10-17,7.51,1.33
2024-10-18,7.53,1.32
2024-10-21,7.6,1.33
2024-10-22,7.58,1.33
2024-10-23,7.55,1.33
2024-10-24,7.55,1.33
2024-10-25,7.52,1.32
2024-10-28,7.55,1.32
2024-10-29,7.53,1.31
2024-10-30,7.53,1.31
2024-10-31,7.53,1.3
2024-11-01,7.48,1.27
2024-11-04,7.67,1.33
2024-11-05,7.67,1.33
2024-11-06,7.87,1.39
2024-11-07,7.87,1.38
2024-11-08,7.87,1.37
2024-11-11,7.9,1.37
2024-11-12,7.9,1.37
2024-11-13,7.9,1.36
2024-11-14,7.9,1.37
2024-11-18,7.9,1.38
2024-11-19,7.97,1.38
2024-11-21,8.07,1.39
2024-11-22,8.07,1.39
2024-11-25,8.08,1.39
2024-11-26,8.08,1.39
2024-11-27,8.14,1.38
2024-11-28,8.14,1.36
2024-11-29,8.14,1.36
2024-12-02,8.14,1.34
2024-12-03,8.17,1.35
2024-12-04,8.13,1.35
2024-12-05,8.13,1.35
2024-12-06,8.16,1.34
2024-12-09,8.16,1.34
2024-12-10,8.16,1.35
2024-12-11,8.26,1.37
2024-12-12,8.35,1.38
2024-12-13,8.34,1.38
2024-12-16,8.34,1.37
2024-12-17,8.34,1.37
2024-12-18,8.33,1.33
2024-12-19,8.33,1.36
2024-12-20,8.3,1.37
2024-12-23,8.33,1.35
2024-12-26,8.34,1.35
2024-12-27,8.34,1.35
2024-12-30,8.37,1.35
2025-01-02,8.42,1.37
2025-01-03,8.42,1.36
2025-01-06,8.42,1.38
2025-01-07,8.5,1.39
2025-01-08,8.55,1.4
2025-01-09,8.55,1.41
2025-01-10,8.5,1.39
2025-01-13,8.53,1.4
2025-01-14,8.53,1.41
2025-01-15,8.49,1.41
2025-01-16,8.42,1.39
2025-01-17,8.39,1.38
2025-01-20,8.41,1.39
2025-01-21,8.41,1.39
2025-01-22,8.35,1.41
2025-01-23,8.35,1.41
2025-01-24,8.35,1.41
2025-01-27,8.37,1.42
2025-01-28,8.37,1.43
2025-01-29,8.3,1.41
2025-01-30,8.3,1.41
2025-01-31,8.24,1.41
2025-02-03,8.24,1.42
2025-02-04,8.24,1.43
2025-02-05,8.17,1.41
2025-02-06,8.22,1.42
2025-02-07,8.4,1.45
2025-02-10,8.42,1.45
2025-02-11,8.49,1.47
2025-02-12,8.41,1.46
2025-02-13,8.41,1.46
2025-02-14,8.41,1.47
2025-02-17,8.4,1.47
2025-02-18,8.4,1.48
2025-02-19,8.4,1.47
2025-02-20,8.44,1.48
2025-02-21,8.51,1.49
2025-02-24,8.5,1.48
2025-02-25,8.5,1.48
2025-02-26,8.43,1.45
2025-02-27,8.42,1.44
2025-02-28,8.32,1.41
2025-03-05,8.32,1.45
2025-03-06,8.38,1.45
2025-03-07,8.35,1.44
2025-03-10,8.32,1.42
2025-03-11,8.41,1.45
2025-03-12,8.51,1.47
2025-03-13,8.51,1.47
2025-03-14,8.47,1.48
2025-03-17,8.47,1.49
2025-03-18,8.47,1.49
2025-03-19,8.44,1.49
2025-03-20,8.44,1.49
2025-03-21,8.39,1.47
2025-03-24,8.39,1.46
2025-03-25,8.38,1.47
2025-03-26,8.36,1.46
2025-03-27,8.36,1.45
2025-03-28,8.33,1.45
2025-03-31,8.39,1.47
2025-04-01,8.48,1.49
2025-04-02,8.51,1.49
2025-04-03,8.61,1.53
2025-04-04,8.61,1.48
2025-04-07,8.61,1.46
2025-04-08,8.64,1.44
2025-04-09,8.63,1.48
2025-04-10,8.66,1.47
2025-04-11,8.66,1.48
2025-04-14,8.69,1.49
2025-04-15,8.77,1.49
2025-04-16,8.77,1.49
2025-04-17,8.77,1.51
2025-04-22,8.77,1.53
2025-04-23,8.65,1.51
2025-04-24,8.74,1.54
2025-04-25,8.69,1.53
2025-04-28,8.67,1.53
2025-04-29,8.61,1.53
2025-04-30,8.58,1.51
2025-05-02,8.57,1.52
2025-05-05,8.7,1.53
2025-05-06,8.7,1.52
2025-05-07,8.73,1.52
2025-05-08,8.73,1.54
2025-05-09,8.73,1.54
2025-05-12,8.73,1.54
2025-05-13,8.74,1.56
2025-05-14,8.7,1.55
2025-05-15,8.7,1.53
2025-05-16,8.7,1.53
2025-05-19,8.67,1.53
2025-05-20,8.67,1.53
2025-05-21,8.56,1.52
2025-05-22,8.56,1.52
